Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCS42,OUT019,236.22584
FDP10,OUT019,389.45971
FDQ28,OUT049,2331.5983100000003
FDK57,OUT010,349.27868
FDK02,OUT013,2450.3437400000003
FDW47,OUT018,2134.95428
NCC42,OUT018,1712.6706299999998
FDQ37,OUT018,3332.29571
FDL40,OUT046,1873.1950100000001
DRE13,OUT010,313.12574
FDQ34,OUT027,3572.915830000001
NCB54,OUT046,2000.2296500000004
FDS48,OUT049,2081.3573800000004
FDO15,OUT045,1244.77968
NCT30,OUT013,1751.12058
FDU49,OUT027,3036.7803799999997
FDE21,OUT046,1961.2137699999998
FDS49,OUT019,327.37386000000004
FDT38,OUT027,3278.26604
FDZ01,OUT045,1851.3567699999999
FDC41,OUT035,1624.552
DRG13,OUT010,413.49509
NCZ42,OUT018,2622.3864599999997
NCM07,OUT045,2291.65031
NCV17,OUT018,1603.5127200000002
DRK39,OUT035,2264.6188300000003
FDS37,OUT018,1773.72449
FDV12,OUT019,357.43472999999994
NCG19,OUT018,2624.31728
FDS51,OUT013,1851.6230899999998
NCO14,OUT046,1231.5635500000003
FDC38,OUT046,2369.84852
FDN15,OUT046,1701.41861
NCH42,OUT013,3140.87821
FDQ22,OUT046,1999.7968799999999
FDC05,OUT013,2898.69346
FDZ31,OUT013,2924.5265
DRJ23,OUT049,1994.4371899999999
FDC52,OUT035,2524.8467600000004
DRD12,OUT010,313.65838
FDV55,OUT017,2444.3182499999994
FDD32,OUT046,2223.87187
FDR01,OUT049,2704.08012
FDY08,OUT019,344.25189
FDQ45,OUT045,3008.91665
DRN11,OUT027,3182.89019
NCS05,OUT018,1627.28178
FDY32,OUT035,2363.88961
NCD31,OUT045,2804.7823700000004
NCE06,OUT049,2590.7609599999996
NCP14,OUT046,1531.57303
NCF18,OUT019,389.2932600000001
FDF14,OUT018,1916.6717500000002
FDB22,OUT017,2217.2138699999996
NCH54,OUT049,2863.0398699999996
FDU27,OUT035,2203.39852
FDS58,OUT027,4053.92304
NCU29,OUT035,2390.3884500000004
FDJ57,OUT013,2569.9547099999995
FDL56,OUT049,1631.1434199999999
FDH60,OUT035,2418.78482
FDN24,OUT018,1663.13511
FDD02,OUT017,2432.06753
FDP15,OUT017,2194.6099600000002
FDB28,OUT027,4742.85959
DRC49,OUT045,2017.74019
NCG30,OUT018,1729.6152399999999
FDJ14,OUT049,1241.9500300000002
FDL52,OUT045,1276.77137
NCG19,OUT027,5318.64343
NCN41,OUT035,2428.10602
FDW22,OUT013,2818.03179
FDI02,OUT013,1812.77366
FDV51,OUT045,2105.2263099999996
FDV48,OUT046,2133.2897799999996
NCL17,OUT019,422.51668
FDP46,OUT045,1964.40961
FDU10,OUT045,996.56944
FDT37,OUT010,345.2173
FDI27,OUT035,1940.9734500000002
FDN51,OUT046,2802.9514200000003
FDW07,OUT035,1943.2371699999999
FDN45,OUT049,2664.89779
DRN37,OUT027,3162.1838099999995
DRF48,OUT049,2479.6056500000004
FDP38,OUT019,323.67867
NCX18,OUT027,5044.40041
FDK45,OUT018,1784.97651
FDZ37,OUT049,1917.9367699999998
FDS50,OUT018,2579.6088099999997
NCR54,OUT018,2708.40782
NCS17,OUT035,2087.4494499999996
FDV31,OUT046,2777.08509
DRE27,OUT017,1368.3188699999996
FDN60,OUT013,2327.23732
FDK26,OUT013,1966.4070099999997
FDX37,OUT018,1201.30294
FDW31,OUT046,2944.33405
FDX26,OUT018,2269.7454900000002
DRL49,OUT019,296.54732
FDU49,OUT017,2197.2398700000003
FDY58,OUT046,3101.662590000001
FDN03,OUT045,3281.46188
NCV06,OUT010,396.28416000000004
FDH53,OUT045,1550.9478100000001
FDG31,OUT018,1590.2633
NCC06,OUT045,2241.3491200000003
FDS13,OUT049,2567.52454
FDP16,OUT035,2415.4558199999997
FDA35,OUT013,1415.4908
DRP47,OUT018,2615.8283299999994
FDY28,OUT010,439.79419000000007
FDY20,OUT035,1775.1892500000001
NCH30,OUT017,2322.4102700000003
NCR29,OUT019,422.5166799999999
NCP05,OUT013,1980.78829
NCF30,OUT019,320.61598999999995
FDA08,OUT035,2503.84077
FDN51,OUT027,5328.09779
FDH12,OUT046,1631.30987
FDY39,OUT017,2892.26849
NCO53,OUT045,2626.88061
FDB40,OUT046,2326.5382299999997
FDH02,OUT049,1917.9367700000003
FDY11,OUT027,3603.34289
FDQ09,OUT019,374.04644
FDP16,OUT013,2785.27443
NCF55,OUT018,1706.8448799999999
FDY09,OUT027,4086.414080000001
FDY39,OUT045,2604.04367
NCU53,OUT049,2406.2012
NCT41,OUT049,2386.19391
FDJ45,OUT046,994.0394
FDR28,OUT013,2524.84676
FDN08,OUT013,2347.44435
FDJ07,OUT049,1687.0040400000003
FDZ09,OUT027,4349.03889
FDQ14,OUT017,2180.42842
FDY12,OUT027,2105.3927599999997
FDK57,OUT046,2161.8858900000005
FDD20,OUT049,2449.2118800000003
FDS36,OUT018,1904.25458
FDI40,OUT049,2158.39044
FDJ40,OUT045,2042.6078199999997
FDE08,OUT013,2433.3658399999995
DRK01,OUT013,2616.56071
FDC58,OUT049,2161.3199600000003
FDE50,OUT046,2691.09702
FDX48,OUT035,2418.78482
DRM35,OUT018,2111.9841800000004
FDG41,OUT013,1830.8834199999997
FDB52,OUT046,2371.47973
FDV19,OUT045,2587.56512
DRG48,OUT017,2185.72153
FDI26,OUT013,2612.2663000000002
FDU11,OUT019,258.9962
FDF59,OUT019,225.80606999999995
FDR07,OUT049,2066.3103
NCE06,OUT017,2164.8819900000003
FDE10,OUT046,2101.99718
NCO55,OUT046,1569.5569199999995
FDZ13,OUT013,1935.1477000000002
FDT50,OUT017,1505.0409
FDH12,OUT010,261.22663
FDD21,OUT045,1776.8537500000002
NCM05,OUT013,2111.9175999999998
FDK04,OUT013,1549.15015
FDN33,OUT017,1550.5483299999999
NCM18,OUT010,224.70749999999998
DRC25,OUT049,1654.3465499999998
FDT47,OUT017,2437.06103
FDD45,OUT027,3121.8363299999996
NCD07,OUT018,1929.62156
NCY54,OUT010,394.25347
FDL12,OUT049,1991.3412199999998
FDL02,OUT017,2354.2022199999997
FDC60,OUT035,1845.0649600000004
FDR37,OUT017,3086.91512
FDY16,OUT017,2967.7369200000003
FDU26,OUT045,2222.7733
FDN24,OUT013,1495.1870600000002
FDH44,OUT013,2606.7401600000003
FDE23,OUT010,173.37432000000004
FDW60,OUT017,2724.6200500000004
FDQ55,OUT049,1929.7880099999998
FDV32,OUT027,2396.84671
FDV03,OUT010,364.99156000000005
FDY14,OUT010,352.64097000000004
NCL55,OUT027,4142.14154
DRF25,OUT017,1307.16514
FDX03,OUT046,1985.9149499999996
FDF40,OUT045,3709.4381200000003
FDX24,OUT010,251.80555999999996
FDA25,OUT049,1970.46839
FDH21,OUT018,2064.8455400000003
FDB47,OUT010,341.05605
FDT34,OUT019,372.54839000000004
FDS39,OUT010,418.28885
NCU05,OUT046,1469.5537599999998
FDE02,OUT049,1456.3709199999998
FDL25,OUT035,1566.9270100000003
FDC50,OUT049,1627.6479699999998
FDZ32,OUT049,2259.2591399999997
FDV14,OUT045,1719.46179
FDR07,OUT045,1685.4394099999997
FDB26,OUT049,1933.71623
NCR50,OUT045,2553.7091900000005
FDP01,OUT018,2698.5206900000003
FDH57,OUT045,1775.72189
FDM60,OUT027,3603.34289
FDA45,OUT017,2968.16969
FDU55,OUT017,3888.3052900000002
FDH40,OUT035,1725.9866299999999
FDG40,OUT019,279.33639000000005
FDT12,OUT049,2726.71732
DRL59,OUT045,1641.8960899999997
FDT47,OUT018,1257.4964600000003
FDI60,OUT017,1575.6489900000001
DRF51,OUT027,3278.26604
NCK31,OUT049,2096.40446
FDB08,OUT045,2309.12756
FDM44,OUT035,1888.0090599999999
FDD46,OUT018,1738.76999
FDR27,OUT019,401.34423999999996
FDV56,OUT010,224.14157000000006
FDM02,OUT049,1958.48399
FDU45,OUT018,1650.38504
FDZ10,OUT017,2447.1811900000002
NCK31,OUT010,261.55953000000005
FDR27,OUT035,2391.95308
FDF33,OUT013,1207.7612000000004
FDJ36,OUT046,1909.9471700000001
FDP33,OUT049,2847.65989
FDG17,OUT046,2730.6455400000004
FDG47,OUT027,5919.228319999999
NCW29,OUT046,2120.47313
DRH59,OUT017,1710.6399399999998
FDR32,OUT017,3663.5977900000007
FDP48,OUT035,2242.81388
FDG17,OUT035,2884.4453399999998
DRJ59,OUT017,1650.1852999999999
FDY48,OUT027,2881.64898
FDB02,OUT046,2438.1596
FDN10,OUT019,374.04644
NCD55,OUT035,1658.60767
FDX34,OUT013,2683.64006
FDZ38,OUT045,3154.59369
DRF37,OUT049,2464.59186
DRL47,OUT019,306.56761
FDL27,OUT035,1737.8711600000001
NCP53,OUT035,3183.05664
FDT03,OUT019,416.82409000000007
FDJ28,OUT035,2858.6123
FDF40,OUT018,2303.86774
FDA32,OUT035,3040.8417600000002
NCP02,OUT017,1168.6787399999998
FDZ31,OUT045,3194.80801
NCQ29,OUT013,2342.05137
FDP57,OUT010,384.06673000000006
FDL32,OUT027,3209.6220599999992
DRB01,OUT035,2136.81852
FDJ40,OUT046,2256.12988
FDO24,OUT018,1825.5237300000001
FDO11,OUT018,2697.38883
FDA56,OUT035,2027.5940299999997
FDF02,OUT045,1892.56979
FDA10,OUT013,2506.37081
NCI55,OUT017,2369.54891
FDZ40,OUT010,239.58813
FDV08,OUT049,1838.5401200000001
FDN48,OUT013,1822.89382
FDU57,OUT017,2221.6414400000003
DRF49,OUT013,2616.56071
FDS02,OUT035,2926.1910000000007
FDS43,OUT046,3058.51875
FDT16,OUT013,2898.6934599999995
FDX19,OUT027,5727.91069
FDK15,OUT046,1598.61909
DRA12,OUT049,2905.6510699999994
FDY35,OUT017,1895.4660199999994
NCU42,OUT013,2571.71908
FDD26,OUT013,1966.4070099999997
FDR11,OUT018,2302.86904
NCP53,OUT045,3215.18149
FDP34,OUT045,2823.4913499999993
NCV41,OUT019,422.51668
FDN20,OUT018,1932.1848899999998
FDZ16,OUT018,1755.88105
FDZ28,OUT049,2326.27191
NCL55,OUT013,2621.4543400000002
NCJ17,OUT046,1549.05028
FDT37,OUT046,2515.45898
FDV51,OUT049,2503.2748400000005
FDZ28,OUT035,2161.38654
FDN27,OUT013,2175.23518
FDS14,OUT019,370.71744
FDZ58,OUT045,2156.5594900000006
FDD46,OUT046,2562.13156
FDJ03,OUT035,1997.8993500000004
FDU03,OUT010,445.35362000000003
FDA33,OUT027,3685.06984
NCW53,OUT035,2928.02195
NCC55,OUT017,810.2120199999999
FDP52,OUT019,391.42382
FDE39,OUT049,1683.84149
FDB44,OUT035,2542.65691
FDG59,OUT013,1422.11551
FDI05,OUT013,1546.48695
FDF59,OUT045,2834.7766600000004
FDM39,OUT019,306.03497
FDB14,OUT013,1812.77366
NCS05,OUT019,422.51668
DRJ35,OUT045,1784.1442599999998
FDO31,OUT019,335.33017
FDA31,OUT046,2720.09261
FDX40,OUT049,1274.64081
FDW56,OUT045,2567.95731
FDH09,OUT018,928.4248100000002
FDA52,OUT019,342.18791
FDF20,OUT019,387.02954000000005
FDE40,OUT046,1897.3968399999999
NCU17,OUT046,1922.1978900000001
NCP14,OUT035,2106.29159
FDN25,OUT027,2190.8481899999997
FDU39,OUT049,1391.92148
NCM05,OUT017,3211.58617
FDU07,OUT017,2127.2975800000004
FDF28,OUT049,2133.95558
FDR57,OUT049,2235.5233699999994
FDJ33,OUT013,2111.2850900000003
DRH23,OUT035,2122.03776
FDQ52,OUT046,2680.81041
DRK13,OUT035,2219.07811
FDP09,OUT046,2621.9204
FDR08,OUT027,3297.1414699999996
FDV50,OUT045,1831.14974
FDT13,OUT049,2550.91283
FDJ27,OUT027,3843.5635300000004
FDH21,OUT046,2465.2909499999996
FDW14,OUT027,2946.29816
FDL52,OUT049,2304.63341
FDW28,OUT017,2868.4661399999995
FDL40,OUT049,1606.3423699999998
FDE24,OUT046,1704.8141899999998
FDX35,OUT049,3406.9651800000006
FDP46,OUT017,1820.4303599999998
FDX56,OUT045,3611.9982900000005
FDQ45,OUT049,2570.1211599999997
FDK50,OUT027,4203.96107
FDY26,OUT045,3759.7393099999995
FDQ09,OUT017,1667.2297799999997
FDN39,OUT049,2686.03694
FDP13,OUT017,1637.60168
FDR51,OUT013,2369.0162699999996
FDZ49,OUT010,451.41240000000005
FDL28,OUT018,1882.8824
FDZ10,OUT035,2668.9591699999996
FDK38,OUT013,2468.3203400000007
DRL49,OUT027,3161.71775
FDR15,OUT013,2369.0162699999996
FDQ24,OUT035,2261.85576
FDD56,OUT013,2773.42319
NCR42,OUT046,1252.9357300000001
FDH52,OUT045,1276.7713700000002
FDH57,OUT019,386.53019000000006
FDR15,OUT010,510.76847
FDJ34,OUT035,2079.8260399999995
FDW37,OUT035,2251.7023099999997
FDQ23,OUT018,2021.40209
FDP34,OUT013,3516.1896699999998
FDE04,OUT027,3743.8266899999994
FDC48,OUT045,1377.9063899999999
FDA47,OUT019,354.67166
FDI35,OUT018,2158.29057
NCV05,OUT013,1945.0681200000004
FDR28,OUT045,2683.20729
FDH31,OUT017,1642.0625400000001
FDP59,OUT019,292.25291000000004
FDS19,OUT018,1338.19142
FDM60,OUT045,1301.6389999999997
FDJ44,OUT018,2025.53005
DRH51,OUT017,1621.6224800000002
DRC25,OUT017,1687.63655
DRE25,OUT013,2323.80845
NCX05,OUT049,2048.2005400000003
FDR11,OUT017,2655.74304
DRP47,OUT045,3259.35732
DRC49,OUT019,295.44874999999996
FDQ47,OUT027,2489.5926499999996
FDL20,OUT013,1358.9643800000001
FDM34,OUT035,2930.7850200000003
NCN55,OUT013,3294.5115600000004
FDD41,OUT035,2244.61154
FDE52,OUT049,2311.12496
NCT18,OUT019,373.04774000000003
FDJ32,OUT018,1213.65353
FDE16,OUT046,2459.1323
FDZ09,OUT045,2781.17976
DRZ11,OUT046,1943.9029699999999
FDK41,OUT049,1431.6031600000001
FDE56,OUT049,1897.99606
FDH34,OUT013,3056.55464
DRI49,OUT013,2289.58633
DRI59,OUT046,2744.06141
DRC36,OUT049,2846.0619699999997
FDS15,OUT019,386.66335
FDI07,OUT018,2409.79652
FDZ15,OUT018,1825.2574099999997
NCX41,OUT027,4599.14666
NCO29,OUT019,422.51668
FDF57,OUT013,2457.83399
FDI33,OUT035,2633.13913
DRJ47,OUT049,1926.9916499999995
FDB34,OUT046,1685.1398000000002
FDY22,OUT027,3576.1782499999995
DRL11,OUT017,2783.80967
FDY46,OUT035,3020.6680199999996
FDG17,OUT013,2827.5860199999997
FDE52,OUT018,1761.9398299999998
DRP47,OUT027,3734.7385200000003
FDO01,OUT010,350.84331000000003
FDL09,OUT046,2157.09213
FDR57,OUT013,2579.47565
DRD37,OUT035,2025.62992
FDQ36,OUT027,3603.34289
FDL33,OUT049,3419.44893
FDL48,OUT045,1751.3869
FDL28,OUT049,2512.19656
NCN29,OUT046,1460.3990099999999
FDO13,OUT035,3149.50032
FDB38,OUT045,2552.71049
FDI36,OUT035,2616.3276800000003
FDI58,OUT035,1833.2470099999998
FDH22,OUT018,1738.7699900000002
FDQ27,OUT013,2323.37568
FDT33,OUT046,2702.61536
FDC56,OUT045,2100.09965
FDF14,OUT046,2315.48595
FDQ39,OUT017,2135.02086
NCM43,OUT017,2482.8680700000004
FDS46,OUT035,2167.3121600000004
FDI22,OUT049,3808.90864
NCE43,OUT045,2724.28715
FDZ36,OUT010,374.54579
FDR13,OUT019,306.20142
FDP46,OUT018,1597.2874900000002
FDW56,OUT019,387.02954000000005
FDB40,OUT017,2723.95425
FDM28,OUT018,1935.28086
FDV49,OUT013,2586.56642
NCS53,OUT018,1912.3107600000003
FDO03,OUT049,2321.0453800000005
FDT15,OUT035,2663.89909
FDD33,OUT049,3677.046950000001
FDX13,OUT017,3559.3335099999995
FDH60,OUT013,2009.9503300000001
DRH51,OUT046,1345.84812
NCL07,OUT049,1652.3491500000005
FDW51,OUT045,2828.9176199999997
FDF21,OUT019,336.62848
FDH26,OUT019,294.0838600000001
FDJ03,OUT049,2314.1210600000004
FDU35,OUT017,1747.725
DRL01,OUT018,2877.2214100000006
FDE59,OUT045,2834.7766600000004
FDI60,OUT035,1745.7608900000002
DRH39,OUT035,1374.877
FDK36,OUT049,1832.2815999999998
FDN52,OUT045,1496.1857599999998
FDU12,OUT017,3284.0585
NCT05,OUT027,4689.229399999999
FDS37,OUT027,3414.1225300000006
FDK24,OUT017,1126.1674099999998
DRF36,OUT013,2917.10283
FDN46,OUT010,347.38115000000005
NCN06,OUT045,2672.0551399999995
FDD59,OUT035,1871.13103
FDM14,OUT045,1659.53979
FDO10,OUT018,1540.9275200000002
FDU35,OUT013,2059.0197900000003
NCA30,OUT018,2703.74722
NCO41,OUT049,1692.2971499999999
FDI24,OUT046,1730.8469699999998
FDZ16,OUT046,2418.58508
FDV47,OUT046,2281.66331
FDV16,OUT045,1193.2134700000001
FDZ22,OUT035,2039.8114600000001
FDO20,OUT010,307.20012
FDW38,OUT013,2376.4399399999998
FDW52,OUT045,2704.31315
FDT43,OUT019,347.68075999999996
NCS29,OUT045,3441.78652
NCC31,OUT017,2332.0310799999997
FDA21,OUT017,2954.5540800000003
FDQ55,OUT046,2328.93511
NCE54,OUT049,2170.6744499999995
FDD45,OUT017,1163.4855
NCP17,OUT017,1579.8435299999996
FDR47,OUT035,2465.3242400000004
DRM35,OUT013,2847.26041
FDR47,OUT019,319.81702999999993
FDX19,OUT010,322.97958000000006
FDV22,OUT027,4053.92304
FDQ46,OUT027,3477.27366
DRO47,OUT045,2462.9273600000006
FDB44,OUT010,323.77853999999996
FDN02,OUT010,328.07295
FDW10,OUT045,2736.93735
FDJ41,OUT019,340.09064
FDM50,OUT046,2083.55452
FDW10,OUT035,2720.15919
FDY48,OUT049,1841.5362200000004
NCE30,OUT027,5523.37693
FDO04,OUT045,949.9967300000001
FDQ26,OUT010,258.23053
NCX29,OUT018,1660.5052
FDE39,OUT046,1786.27482
NCR54,OUT027,4844.56054
NCP55,OUT027,1941.9388600000002
FDX22,OUT017,3130.7913399999998
FDI05,OUT035,1467.1235899999997
FDC51,OUT027,3217.6449500000003
FDC10,OUT013,2454.0389299999997
FDJ46,OUT045,2597.75186
FDV10,OUT010,319.01807
FDX12,OUT027,4655.706370000001
FDL43,OUT019,228.86875
DRB13,OUT046,3598.71558
FDF59,OUT027,3727.6810400000004
FDT35,OUT049,2329.1681399999998
NCJ19,OUT035,1537.6650999999997
FDT35,OUT018,2146.0731399999995
FDI48,OUT046,1970.60155
DRC24,OUT019,306.30129
NCZ05,OUT017,1872.5624999999995
FDJ57,OUT049,3411.79223
FDX11,OUT017,2811.83985
FDE09,OUT035,2027.5940300000002
NCK06,OUT049,2265.5842399999997
DRE37,OUT017,2856.48174
FDV56,OUT046,2406.16791
FDY43,OUT017,2556.07278
FDV35,OUT013,2551.3455999999996
FDF05,OUT019,340.09064
FDA36,OUT035,1816.0360800000003
FDS13,OUT027,4231.32545
FDU47,OUT013,2105.2596
FDI36,OUT010,283.4643499999999
FDH48,OUT046,1666.33095
FDZ14,OUT013,2300.80506
FDS46,OUT013,2497.5156700000002
FDE21,OUT017,1743.4971699999999
FDA26,OUT049,2389.09014
FDV12,OUT046,1946.0335300000002
FDL46,OUT019,374.04644
FDN57,OUT013,2853.98499
NCJ18,OUT017,2136.4190399999998
FDO36,OUT045,2519.7201000000005
FDX55,OUT018,2541.09228
FDT25,OUT019,355.37074999999993
FDD16,OUT049,1850.69097
NCX18,OUT013,3017.83837
NCG55,OUT018,1665.56528
NCV18,OUT049,1519.92153
NCS18,OUT035,2000.26294
FDC37,OUT045,1442.85518
FDE47,OUT046,2340.2204200000006
DRG49,OUT019,453.64283000000006
FDC39,OUT049,1944.4688999999998
FDH24,OUT019,305.10285
FDV39,OUT027,4400.005880000001
NCL17,OUT045,2372.14553
NCY53,OUT035,2133.72255
FDH52,OUT013,1650.11872
NCD19,OUT018,1668.4948
FDI44,OUT046,1535.4013799999998
DRD49,OUT027,3159.2875799999997
FDN08,OUT035,2090.21252
FDO20,OUT027,5570.049509999999
FDY02,OUT046,2861.4086599999996
FDX23,OUT045,1278.96851
FDX01,OUT017,1897.76303
FDH20,OUT027,2750.8192800000006
NCX41,OUT017,2899.39255
FDD21,OUT027,3031.75359
DRH11,OUT019,166.38342
DRE60,OUT018,2258.0274099999997
FDB10,OUT013,3463.02554
FDH38,OUT013,2412.1601100000003
NCL07,OUT018,1203.7996899999998
FDD48,OUT046,1604.4115499999998
NCT54,OUT027,2649.98387
FDF32,OUT027,5068.169470000001
DRH51,OUT045,1640.66436
DRG03,OUT035,2278.10128
NCY42,OUT019,274.00999
FDH32,OUT017,1331.10065
NCJ06,OUT027,2851.48824
FDH47,OUT027,2653.77893
FDZ08,OUT018,1372.34696
FDK16,OUT017,1647.28907
DRG01,OUT018,2166.7129399999994
NCM53,OUT027,3237.4192099999996
NCB07,OUT035,3100.3642800000002
NCZ06,OUT035,3143.37496
FDU48,OUT049,1941.4728
NCB55,OUT027,2131.82502
FDP15,OUT013,3086.3159
FDF17,OUT046,2203.7647100000004
NCN06,OUT049,2597.5188300000004
DRM48,OUT018,2166.71294
FDH10,OUT046,2627.11364
FDC60,OUT018,1904.2545799999996
FDE35,OUT018,1221.4101
DRI23,OUT013,2827.0200900000004
NCR38,OUT013,3195.24078
FDP04,OUT035,1624.552
NCW17,OUT045,2033.9191300000007
FDX34,OUT017,1719.3952100000001
NCK53,OUT045,1795.2631200000003
NCO54,OUT010,222.11088
NCH55,OUT046,1845.6641800000002
FDT44,OUT027,3659.0037699999993
DRG49,OUT046,2184.75612
FDX46,OUT010,319.01806999999997
DRG36,OUT049,2487.49538
FDU37,OUT049,1258.82806
FDK10,OUT049,2317.21703
DRF37,OUT027,3161.71775
FDC44,OUT035,1907.9164799999999
FDP15,OUT046,2748.9217500000004
FDZ27,OUT027,3278.26604
FDY22,OUT019,299.87632
DRG51,OUT035,2466.05662
FDN58,OUT045,4212.41673
FDW01,OUT049,2081.69028
FDX24,OUT018,1663.13511
FDO51,OUT017,1893.36875
FDJ52,OUT027,4051.5594499999997
NCY06,OUT010,294.51662999999996
FDE20,OUT018,1806.51514
FDT23,OUT010,305.53562000000005
FDQ51,OUT046,1994.17087
FDE35,OUT046,1428.74022
FDB46,OUT013,3471.98055
NCG19,OUT035,3143.37496
NCL06,OUT018,2881.08305
FDT36,OUT019,240.28722000000002
FDC56,OUT049,2197.6393500000004
FDJ26,OUT049,2200.0362299999997
FDZ59,OUT017,2944.56708
FDV11,OUT027,3952.45512
FDR13,OUT010,245.71349
FDI15,OUT018,2994.83498
FDF47,OUT018,3325.6044200000006
NCB54,OUT019,422.51668
NCK19,OUT027,4071.73319
FDX16,OUT017,2355.0011799999997
FDL50,OUT045,2300.1392600000004
NCE31,OUT035,1882.9822700000004
DRJ01,OUT049,2479.6056500000004
FDE22,OUT013,3067.5403400000005
FDY20,OUT019,321.54811
NCO14,OUT045,1048.0024899999999
NCR50,OUT017,2585.1349499999997
DRM47,OUT017,3237.91856
FDO27,OUT010,379.33955000000003
FDJ20,OUT027,3461.1280099999994
NCX17,OUT013,2237.62064
FDG59,OUT049,1227.0361099999998
FDD52,OUT045,2363.15723
FDO48,OUT017,3128.0615599999996
FDC59,OUT019,198.67472000000004
FDS15,OUT018,2258.5267599999997
FDB47,OUT035,3563.49476
FDV14,OUT019,273.37748
FDB27,OUT013,2790.5009600000003
FDA35,OUT035,2140.24739
FDN51,OUT018,2452.00824
FDO39,OUT019,433.06961
FDB28,OUT049,1912.2774700000002
DRJ25,OUT046,1615.19751
FDH46,OUT027,2443.88548
FDI10,OUT045,2757.81018
FDU21,OUT018,1409.6983400000001
FDD09,OUT049,3325.13836
FDD10,OUT046,2065.51134
FDN31,OUT010,317.88621
FDA46,OUT018,2211.82089
FDM56,OUT046,1852.3887600000003
FDF11,OUT010,502.74557999999996
FDS32,OUT018,1899.3942399999996
NCM06,OUT013,2597.81844
FDZ26,OUT045,4131.588610000001
FDO01,OUT013,1798.5921200000005
FDJ46,OUT049,3423.64347
FDG26,OUT019,448.11669
FDZ38,OUT035,2278.10128
NCO55,OUT013,2196.94026
FDT60,OUT035,1786.0085
FDW37,OUT049,1840.50423
NCK42,OUT018,2789.00291
FDA45,OUT046,2695.0585300000002
FDW55,OUT018,2535.0335
FDY44,OUT017,3207.62466
FDQ31,OUT017,1814.4381600000004
FDM09,OUT049,2336.42536
FDH12,OUT018,1663.1351099999997
NCQ43,OUT035,1945.06812
FDT33,OUT035,2560.40048
NCT41,OUT018,1867.8353200000001
DRJ25,OUT010,308.03237
NCQ41,OUT046,2829.68329
NCN17,OUT049,1898.7284399999996
DRO35,OUT027,3170.4064399999997
FDU27,OUT018,2126.99797
FDY43,OUT027,5237.016350000001
FDG46,OUT035,1929.4883999999995
DRL49,OUT018,2189.18369
NCB55,OUT049,1864.1401299999998
FDK28,OUT049,3319.07958
FDO49,OUT045,1582.9395
FDT03,OUT013,2733.30874
FDW33,OUT027,3215.21478
FDR02,OUT035,2278.10128
FDF50,OUT013,2510.56535
FDA40,OUT018,1342.5856999999999
NCT53,OUT018,1915.87279
FDY60,OUT035,2242.8138800000006
FDP44,OUT027,2900.5909899999997
NCQ50,OUT045,3122.5687100000005
NCC30,OUT017,2928.28827
FDQ60,OUT018,1953.7568099999996
FDG41,OUT046,2161.3865400000004
FDQ03,OUT046,2722.2564599999996
FDM03,OUT045,1723.98923
FDZ51,OUT018,2157.45832
DRF51,OUT035,2233.9920300000003
FDF39,OUT017,4244.97435
FDW52,OUT035,2264.4856699999996
FDY22,OUT049,2086.4507500000004
FDG14,OUT013,1966.4070099999997
FDA57,OUT017,1405.60367
FDL45,OUT019,374.0464400000001
FDX28,OUT046,1580.8089400000001
NCQ54,OUT013,2534.60073
FDH40,OUT045,1373.11263
FDU52,OUT035,2173.1711999999998
FDT60,OUT010,309.06436
FDK08,OUT045,1769.6298199999997
FDN04,OUT049,2512.19656
FDE50,OUT013,1969.53627
FDI16,OUT049,2133.95558
FDM50,OUT049,1926.12611
NCV30,OUT049,2394.2500899999995
FDT44,OUT013,1391.1891
FDY60,OUT013,1811.3754800000002
FDT56,OUT017,1098.30368
FDV58,OUT018,2423.34555
FDU04,OUT013,1982.48608
NCN05,OUT027,3923.0267599999997
FDI53,OUT018,1730.61394
FDD34,OUT046,2505.23895
FDW47,OUT027,2990.60715
FDT51,OUT027,4015.5396699999997
FDO27,OUT013,2371.71276
NCQ18,OUT018,1273.90843
NCW05,OUT013,1841.40306
FDI15,OUT010,373.01445
NCH43,OUT010,454.97443000000004
FDT40,OUT049,2218.2791499999994
NCG19,OUT017,3163.11593
NCM30,OUT035,2091.2445099999995
FDB38,OUT017,2786.20655
FDB22,OUT046,2648.6855600000004
FDC58,OUT046,1854.51932
NCI29,OUT013,1724.95464
FDA23,OUT010,229.20165000000003
DRG48,OUT013,2745.9589399999995
FDV21,OUT013,2847.16054
NCG18,OUT019,233.69580000000002
FDG40,OUT045,759.41148
FDU24,OUT018,1904.2545799999996
FDA22,OUT049,2964.3746300000003
FDY35,OUT046,1916.2722700000002
FDJ15,OUT045,3611.76526
NCW18,OUT018,2811.6734000000006
FDK56,OUT018,2594.42286
FDF44,OUT046,2634.7370500000006
FDP51,OUT049,2099.999779999999
FDU22,OUT027,3392.5173200000004
FDM28,OUT017,2775.0876900000003
NCL42,OUT046,2798.42398
FDJ15,OUT019,409.23397
FDI32,OUT018,1755.81447
DRL11,OUT046,2396.6469699999993
DRO59,OUT018,1850.4246500000002
FDA07,OUT019,335.33016999999995
NCO53,OUT013,1908.98176
FDO21,OUT045,3833.84285
FDW39,OUT045,2701.8164
NCV17,OUT013,1980.78829
FDE22,OUT046,2659.67126
NCB06,OUT018,2165.44792
